Run,Cell,CellLine,s4U,Time,Method,Layout,Strand,Species,Total.Reads,Trimmed.Reads,Trimmed.Reads.Ratio,RiboRNA.Ratio,Clean.Reads,UniqMapped.Reads,UniqMapped.Ratio,Filtered.Reads,Uniq.Reads,Uniq.Ratio,Stranded.Reads,Forward,Reverse,Stranded.Ratio,AC.Ratio,AG.Ratio,AT.Ratio,CA.Ratio,CG.Ratio,CT.Ratio,GA.Ratio,GC.Ratio,GT.Ratio,TA.Ratio,TC.Ratio,TG.Ratio,Protein_coding,Protein_coding.Nascent,lncRNA,lncRNA.Nascent,Pe,Pc,Pc_Pe
20220418_NASCseq_K562,20220418_10_03,K562,50,3.0,NASC-seq,PE,UN,Human,3635553,3609643,0.9928731612494716,0.5508907667600369,1621124,1021865,0.6303435147465586,733834,550293,0.7498875767544159,512544,260709,251835,0.93140199857167,0.0005504340708076,0.0005948507581571,0.000592777251868,0.0006534173995933,0.0001660684489845,0.0006357405582828,0.000585006123826,0.0002689510207321,0.001040955921683,0.0008952069286002,0.0094851141533051,0.000953629658521,4063,2341,224,100,0.0006956204362616,0.0493161789640256,70.89524170545947
20220418_NASCseq_K562,20220418_10_05,K562,50,3.0,NASC-seq,PE,UN,Human,3432529,3406840,0.992516013703016,0.5589470007396884,1502597,993032,0.6608771347207535,869781,668662,0.7687705295930815,619151,313641,305510,0.9259551163368039,0.0005855294910816,0.0006450251937835,0.0006388234653232,0.0006328280291231,0.0001791748145545,0.0006494545963966,0.0005752359619551,0.0002580095402196,0.0009733023263286,0.0009468261729162,0.0110327633635225,0.0009742675842236,4863,2940,307,139,0.0007215454158369,0.053848107187891,74.62885357733093
20220418_NASCseq_K562,20220418_10_06,K562,50,3.0,NASC-seq,PE,UN,Human,3825373,3796803,0.9925314472601757,0.6239994542777174,1427600,669019,0.4686319697394228,607757,469748,0.7729207561574775,436501,217479,219022,0.9292237540127898,0.0006286662209704,0.0006715360081564,0.0006186712031808,0.0005552022593811,0.0001777364536857,0.0006580613530809,0.0005981908055763,0.0002619368443484,0.0008915770356454,0.0009581631026294,0.0139010426953979,0.001014047952671,4617,3009,266,126,0.0007454949649466,0.0492058603717772,66.00428263830845
20220418_NASCseq_K562,20220418_10_07,K562,50,3.0,NASC-seq,PE,UN,Human,3603128,3577301,0.9928320614754735,0.5625461765727848,1564904,905403,0.5785677587890375,674108,496544,0.7365941362511645,443782,218466,225316,0.8937415415350906,0.0005664451218443,0.000743032970395,0.0006028080049333,0.0006754607569129,0.000176303203313,0.0006944165580775,0.0006000252293804,0.0002646457594014,0.0010000989180062,0.0009100928966181,0.0145411194913174,0.0008410153148562,3760,2465,229,114,0.0007930325942048,0.0559034972134675,70.49331593933208
20220418_NASCseq_K562,20220418_10_08,K562,50,3.0,NASC-seq,PE,UN,Human,3557679,3522011,0.9899743624986965,0.615345891878248,1354756,510075,0.37650691342204795,380606,299768,0.7876071317845751,210036,102697,107339,0.7006618451602573,0.0012675908141513,0.0027869012877991,0.0013800326761148,0.0013743662489075,0.0007759722577979,0.0024789329127961,0.0024476054548556,0.0008027906252933,0.0015244108479019,0.0015645195684624,0.0053081638173912,0.0014865357539996,5825,2306,710,163,0.0030054470656086,0.025571674627898,8.508442860469803
GSE128273_NASCseq_K562,SRR8723850,K562,50,0.25,NASC-seq,PE,UN,Human,2536607,2445100,0.9639254326744348,0.3751106294221095,1527917,1344427,0.8799083981656072,1088671,992003,0.911205497344928,857700,414280,443420,0.8646143207228204,0.0005774086969874,0.0004736719701031,0.0006673853814117,0.0006113150324602,0.0003028231098822,0.000807964835251,0.0008532103482685,0.0004496254105115,0.0011532773024433,0.0012676701133417,0.0010237820344844,0.0013055934509224,5352,1379,297,48,0.0007806701008465,0.0011504873944498,1.4737177627300824
GSE128273_NASCseq_K562,SRR8723851,K562,50,1.0,NASC-seq,PE,UN,Human,1842241,1779375,0.9658752573631789,0.27203990165086056,1295314,748815,0.5780953498533946,611921,504613,0.8246374940556053,409456,208661,200795,0.8114257857011214,0.0004133399783775,0.0004484797864164,0.0006199301043661,0.0005583480423215,0.0002444921773767,0.0007750156977336,0.0007528165365844,0.0003842276110898,0.0009054426610012,0.0009497724949336,0.0014555753547765,0.0009157819247417,1828,685,69,14,0.0007229248008048,0.0017260465288919,2.3875879302662666
GSE128273_NASCseq_K562,SRR8723852,K562,50,1.0,NASC-seq,PE,UN,Human,2886917,2773200,0.9606095360552451,0.10631472666955144,2478368,2174565,0.8774181235393614,2083634,1961612,0.9414378916834722,1255045,644457,610588,0.6398028764098099,0.000560037477983,0.0008582116952692,0.0011694811558512,0.0015307130100061,0.0006333552452233,0.0010221113942308,0.0010518285402579,0.0007039047452739,0.0017848739792794,0.0013294564400434,0.0025136805944412,0.0007049235767486,3212,822,432,77,0.0011080303519415,0.0146538780060255,13.225159383357791
GSE128273_NASCseq_K562,SRR8723853,K562,50,1.0,NASC-seq,PE,UN,Human,3043998,2928936,0.9622003693826343,0.11140769207657664,2602630,2265202,0.8703511448035257,2211632,2054844,0.9291075549639362,1288351,644250,644101,0.6269823889307412,0.0005600049259306,0.0007403788133594,0.0010766835834366,0.0012098686179172,0.0004773049367306,0.0008987335361757,0.0008618387553757,0.0005004464352126,0.0012423412629994,0.0011411109922964,0.0010147066238001,0.0006642442063524,2520,474,270,23,0.0009450726186414,0.001135531258887,1.2015280482037018
GSE128273_NASCseq_K562,SRR8723854,K562,50,0.25,NASC-seq,PE,UN,Human,2473945,2384323,0.9637736489695607,0.4441378118652548,1325355,1134360,0.8558914404065326,984181,901659,0.9161516021951247,763022,373854,389168,0.8462423155538845,0.0005480683483977,0.0005691465635723,0.0006975273168368,0.0006925853374617,0.0003045553285815,0.0008359231051691,0.0009510617423096,0.0004620658269858,0.0013831796344822,0.0012828499396999,0.0010503323771833,0.0012841439504826,3931,917,244,35,0.0008713164251555,0.0012499111261616,1.4345088535871953
GSE128273_NASCseq_K562,SRR8723855,K562,50,0.25,NASC-seq,PE,UN,Human,2591264,2471390,0.9537391790261432,0.3826716948761628,1525659,1332899,0.8736545977836463,1102459,979278,0.888267046665681,875202,441522,433680,0.8937217010899867,0.0005401151235289,0.0004092343932516,0.0005853693073845,0.0005207487653576,0.0002403787214142,0.0007062740389939,0.0007869145374949,0.0003936193503142,0.0010134022005967,0.0011738576786706,0.0009742868760275,0.0012266388839705,5122,1752,260,44,0.0006943736482396,0.0012371440950798,1.781669131909329
GSE128273_NASCseq_K562,SRR8723856,K562,50,1.0,NASC-seq,PE,UN,Human,2681242,2580553,0.9624468809603908,0.2597319256763957,1910301,1650090,0.8637853406348005,1445113,1336973,0.9251684816343082,1037846,533311,504535,0.7762654892806362,0.0005275474201525,0.0005845507830908,0.0007730136616449,0.0008164803823561,0.0003718959899119,0.0008514340228781,0.000854450516749,0.0004764156289131,0.0012521825231167,0.0012312549227152,0.004516220496598,0.0010448001530099,5587,2629,340,101,0.0008499289791177,0.0145041610556904,17.065144749795966
GSE128273_NASCseq_K562,SRR8723857,K562,50,1.0,NASC-seq,PE,UN,Human,2544314,2452397,0.9638735627756637,0.11631436508852355,2167148,1874133,0.8647923445929858,1800397,1689958,0.9386585292021704,1115913,571983,543930,0.6603199606144058,0.0005820153385915,0.0007143072664986,0.0010045698474377,0.0011513235936664,0.0004954520268614,0.0008718067165214,0.0009025064813011,0.000536600622958,0.0013255510893773,0.0011510873308397,0.0016074017582905,0.0007391942852016,3760,1004,371,57,0.0009380736944753,0.0038799444736334,4.136076404747282
GSE128273_NASCseq_K562,SRR8723858,K562,50,1.0,NASC-seq,PE,UN,Human,2375250,2287778,0.9631735606778233,0.36974173193378024,1441891,1224295,0.8490898410490113,911699,803738,0.8815826275996793,687566,343444,344122,0.8554603614610732,0.0005132221312781,0.0004957201851683,0.0006211507989554,0.0005441030491263,0.0002839919052258,0.0007150041806701,0.0007203938708829,0.0004161429680984,0.0009832850329956,0.0010794860792725,0.0026899501961194,0.001023199644307,3698,1391,201,57,0.0007171684335779,0.0028047643547239,3.910886513411015
GSE128273_NASCseq_K562,SRR8723859,K562,50,1.0,NASC-seq,PE,UN,Human,2987161,2866853,0.9597249696283529,0.08638322229985285,2619205,2321179,0.886215091984018,2227416,2100059,0.9428229841215112,1362624,705452,657172,0.6488503418237297,0.0005791918403698,0.0007768005043905,0.0010829823989543,0.001439975638304,0.0005962768536468,0.0009713665751156,0.0009766584112379,0.0006285662477369,0.0015959777421522,0.0012444923534838,0.0017911157809266,0.0007620034109156,4179,1190,455,77,0.0010254990891862,0.0069748739334698,6.801443323567158
GSE128273_NASCseq_K562,SRR8723860,K562,50,1.0,NASC-seq,PE,UN,Human,2737092,2625190,0.9591164637505791,0.14081723608576902,2255518,1922338,0.8522822695274433,1795063,1692347,0.9427786099986463,1122361,569203,553158,0.6631979139029998,0.0005460755257828,0.0007477856716663,0.0010181614032988,0.0012632371378986,0.0005257452065557,0.0009593095922657,0.0009772869660116,0.0006038910860044,0.0015830697242366,0.0012605685103855,0.0032306099797261,0.0008096621937269,4939,1886,453,97,0.0010075028581056,0.0140492427938888,13.9446183014352
GSE128273_NASCseq_K562,SRR8723861,K562,50,1.0,NASC-seq,PE,UN,Human,2088772,2014466,0.9644259880925252,0.33527346701309424,1339069,890137,0.6647431909782094,766843,641951,0.8371348502887814,524580,262269,262311,0.8171651730428023,0.0004141084338926,0.0005251040669067,0.0005974819632703,0.0005510339764571,0.0002497289116632,0.0006641879804988,0.000743831951086,0.0003654318899445,0.0008873052102024,0.0009254849080867,0.0024089036052898,0.0010172013923678,2099,849,80,16,0.0007247724284937,0.005798657926527,8.000660205270732
GSE128273_NASCseq_K562,SRR8723862,K562,50,0.25,NASC-seq,PE,UN,Human,2657602,2556327,0.9618923375283432,0.30698146207429644,1771582,1565316,0.8835696005039564,1379335,1279137,0.9273577484802459,994560,495169,499391,0.7775242214086528,0.0005754172274209,0.0005429058366292,0.000770392984809,0.0007436170261524,0.0003291408812989,0.0008711418065996,0.0009008371913128,0.0005214822623929,0.0013576693009981,0.0013136760041566,0.0010613320230481,0.0012282556017205,5272,1197,336,44,0.0008512028824338,0.001206926654902,1.4179071521129114
GSE128273_NASCseq_K562,SRR8723863,K562,50,1.0,NASC-seq,PE,UN,Human,2402057,2315947,0.9641515584351246,0.3513750530560501,1502181,1235487,0.8224621400483697,996527,893317,0.8964303024403755,726997,363466,363531,0.8138174914392091,0.0005521596670369,0.000508827279374,0.0006747040852185,0.0006128181159168,0.0002914365726444,0.0007726856203987,0.000865620453377,0.0004776804905331,0.0011878029826383,0.0011432728385011,0.0018334205863457,0.0011471164491582,4502,1679,216,50,0.0007920085388074,0.0024800605487991,3.1313558216600925
GSE128273_NASCseq_K562,SRR8723864,K562,50,1.0,NASC-seq,PE,UN,Human,2541582,2444265,0.9617100687681924,0.23327789744565341,1874072,1629505,0.8694996777071532,1469692,1355612,0.9223782942276341,1064806,550249,514557,0.7854799160821828,0.0005438440893783,0.0005624216369392,0.0007711074041003,0.0007828232750986,0.000340144746087,0.0008625751570496,0.0008755005646529,0.0004925093263576,0.0012836132569476,0.0012118574259682,0.0023444099978763,0.0010603783054355,5007,1989,323,88,0.0008495485664455,0.0110414952676804,12.996897062492598
GSE128273_NASCseq_K562,SRR8723865,K562,50,1.0,NASC-seq,PE,UN,Human,1977171,1913310,0.9677008210215505,0.47502025286022653,1004449,516410,0.5141226682489604,447925,375192,0.8376223698163755,292453,131848,160605,0.7794755751721785,0.0003446398362647,0.0004924227792041,0.0005822406250735,0.0005885591907323,0.0002530589455889,0.0007030211689543,0.0006700105312434,0.0003062533354078,0.0008494837019287,0.000683784864223,0.0058585209246644,0.0005310554932623,2304,732,80,18,0.0006942581149952,0.0216468089366435,31.179770850487767
GSE128273_NASCseq_K562,SRR8723866,K562,50,0.25,NASC-seq,PE,UN,Human,2429843,2338299,0.9623251378792786,0.3789305815894375,1452246,1253643,0.8632442437438286,1118434,1018098,0.9102888503031917,896580,451140,445440,0.8806421385760507,0.0005520877095314,0.0004721421495894,0.0006417267605501,0.0005829948127958,0.0002864574646817,0.0007839691670969,0.0009189611685338,0.0004762425487011,0.0013033265016228,0.0013286471213161,0.0011169778665019,0.0013763320400866,4590,1474,259,38,0.0007956614229554,0.0013283479933845,1.669489000045395
GSE128273_NASCseq_K562,SRR8723867,K562,50,0.25,NASC-seq,PE,UN,Human,2655152,2560208,0.9642415952081086,0.47071605119584037,1355077,1169398,0.8629753143179317,957465,869068,0.907675998600471,790176,388818,401358,0.9092222933073131,0.0005518171332159,0.0004271542935346,0.0006259641013621,0.0005228405471358,0.0002414666685044,0.0008087420510126,0.0008801419269997,0.0004506027748651,0.0012082930347962,0.0012509656380258,0.0010461494407683,0.0013814787068533,5103,1534,260,47,0.0007669670567491,0.0016138865554135,2.104244949260342
GSE128273_NASCseq_K562,SRR8723868,K562,50,1.0,NASC-seq,PE,UN,Human,2684737,2588591,0.9641879260426627,0.3481735816898073,1687312,1400185,0.8298317086585053,1212273,1102306,0.9092885843370264,832833,439825,393008,0.7555370287379366,0.0005121375013106,0.0005970156234835,0.0007951945013195,0.0007090087979818,0.0003022573149884,0.0008428686873665,0.0008316226144438,0.0004772107826228,0.0011375168949051,0.0011393261383744,0.0026687682018531,0.0009008886383985,3900,1396,193,56,0.000845611736618,0.0167959812609499,19.862521454732285
GSE128273_NASCseq_K562,SRR8723869,K562,50,1.0,NASC-seq,PE,UN,Human,1973821,1823776,0.923982468521715,0.06531558700191253,1704655,1464938,0.8593750641625432,1419485,1356568,0.9556761783322825,866877,441421,425456,0.6390221500138585,0.0005710832680199,0.0007839138111045,0.0010872667846435,0.0014602880518461,0.0006126855300619,0.0009642062433589,0.0009501064561409,0.000651407186983,0.0016629449984797,0.0012546135502259,0.0027075649733712,0.0007661403696375,4455,1322,492,97,0.0010176153267445,0.0204613461657758,20.10715211143144
GSE128273_NASCseq_K562,SRR8723870,K562,50,1.0,NASC-seq,PE,UN,Human,2154711,2066004,0.9588311379113023,0.20436214063477132,1643791,1408044,0.8565833490997334,1309813,1216084,0.9284409301175053,953450,484064,469386,0.7840330108775381,0.0005346731411918,0.0006988980370349,0.0007253615207033,0.0007792646282359,0.0003625675602052,0.0007848339414396,0.0008858820169615,0.0005440228257318,0.0013200293005908,0.0013000793095032,0.0060786872202665,0.0011345355629039,4427,1952,263,88,0.0008982330799122,0.0102798818960528,11.444559464517903
GSE128273_NASCseq_K562,SRR8723871,K562,50,1.0,NASC-seq,PE,UN,Human,2728049,2624697,0.9621150499862723,0.1384460758708529,2261318,1941801,0.858703198754001,1781143,1632032,0.9162835325406213,1210222,624695,585527,0.7415430579792553,0.0005248059890672,0.000655978407402,0.0008070513893247,0.0008298073220236,0.0003531781970795,0.0008091016405219,0.0008211565682014,0.0004511550015433,0.0011972660395944,0.0010678876821092,0.0025260775717345,0.0008323545348182,3275,1189,240,58,0.000861358266637,0.0110408462249089,12.817948875112316
GSE128273_NASCseq_K562,SRR8723872,K562,50,1.0,NASC-seq,PE,UN,Human,3565,2883,0.808695652173913,0.2972597988206729,2026,1332,0.6574531095755183,1146,1127,0.9834205933682374,960,474,486,0.8518189884649512,0.0002864508736751,0.0009045817063426,0.0006181308326674,0.0010086788408598,0.0003152121377687,0.000966650555824,0.0010353584684508,0.0003907013088493,0.0014455948427427,0.0010501837821618,0.0018753281824319,0.0011401995349186,470,28,13,1,0.0011087950717033,0.0021075511372588,1.900758030986955
GSE128273_NASCseq_K562,SRR8723873,K562,50,1.0,NASC-seq,PE,UN,Human,1650605,1591047,0.9639174726842582,0.3056993288067543,1104665,891403,0.806944186699135,800065,702881,0.8785298694481073,598872,296525,302347,0.8520247381846998,0.0004074245766244,0.000476739020479,0.0005431705476083,0.0005526063042154,0.0002528914188957,0.0006565063469543,0.0007374368599599,0.0003516547911585,0.0009921754128472,0.0008112724783364,0.001740162493804,0.0007041565070205,2929,1038,145,44,0.0006959217616838,0.0020964535520879,3.012484545698805
GSE128273_NASCseq_K562,SRR8723874,K562,50,0.25,NASC-seq,PE,UN,Human,2371313,2279605,0.9613260670354357,0.2424218230789983,1726979,1480548,0.8573051554187978,1327583,1237933,0.9324712654500698,1027241,518845,508396,0.8298033900057596,0.0005738071682341,0.0005096899204732,0.0007241003499121,0.0006939687406328,0.0003116775773859,0.0008523311383209,0.0008969746490425,0.0004794309520965,0.0012650986689388,0.0012421579134618,0.0010169944329045,0.0012186296368701,6128,1878,494,61,0.0008274839317271,0.0011393154461209,1.3768429844226129
GSE128273_NASCseq_K562,SRR8723875,K562,50,1.0,NASC-seq,PE,UN,Human,2301175,2213231,0.961783002161939,0.272634894414546,1609827,1411634,0.8768855286934559,1215566,1107111,0.9107781889259818,996966,511891,485075,0.9005113308421648,0.0005315538505907,0.0005201837834526,0.0005922455987947,0.0005103664065966,0.0002485666016639,0.0008046011607743,0.0008468846517101,0.0004631230954382,0.001137346993523,0.0010802726160291,0.0035049174773344,0.0011630694490523,4715,2239,252,90,0.0008008001245466,0.006713716394838,8.383760427908037
GSE128273_NASCseq_K562,SRR8723876,K562,50,1.0,NASC-seq,PE,UN,Human,2916657,2803881,0.9613338147063573,0.14425077241152529,2399419,2095496,0.8733347531214848,2012960,1895709,0.9417519473809713,1214213,613750,600463,0.6405060059323451,0.0005668957192714,0.0008458437246584,0.0011457445120008,0.0015438706542602,0.0006120045113586,0.0010435874180063,0.0010406200195313,0.0006609401130418,0.001677235719763,0.0012833491706164,0.0029140681661164,0.0007450096918158,3649,1061,378,53,0.0011043859519268,0.0147661741605787,13.37048351150838
GSE128273_NASCseq_K562,SRR8723877,K562,50,1.0,NASC-seq,PE,UN,Human,1277781,1235881,0.9672087783430807,0.11129065015159223,1098339,119730,0.10901005973565539,108313,83382,0.7698244901350715,66013,28812,37201,0.7916936509078698,0.0002140385436316,0.0002573629656481,0.0004364239942573,0.0005431638111206,0.0002197881231758,0.0004092513893078,0.0005655181836439,0.0001820855550424,0.0006461597411662,0.0005403482454414,0.0011443524605578,0.0003126417482039,630,135,20,3,0.0004508530806714,0.0017164606327855,3.807139634555439
GSE128273_NASCseq_K562,SRR8723878,K562,50,0.25,NASC-seq,PE,UN,Human,2124064,2042991,0.9618311877608208,0.33806903701484736,1352319,1189624,0.8796918478554246,1015421,940863,0.9265742977543304,842510,423355,419155,0.8954651208518137,0.0005444565149565,0.000476424731092,0.0006103880722438,0.000551819926802,0.0002529300858235,0.0008131355857449,0.0008944095526012,0.0004562690663002,0.0012509804660845,0.0013019780398359,0.0010199190070342,0.0013831693283272,6086,2057,420,75,0.0007980339809154,0.0012506482276627,1.5671616216494522
